Position Title,Date,Apply,Work Model,Location,Company,Company Size,Company Industry,Salary,Qualifications,H1b Sponsored,Is New Grad
AI Monitoring Data Quality Analyst,2025-06-03,https://jobright.ai/jobs/info/684517d2012afd01c94423fb?utm_source=1100&utm_campaign=ml,Hybrid,Greater Orlando,Fortress Information Security,101-250,"Computer,Cyber Security",$40000-$45000 /yr,"1. Demonstrated professional communication and client relationship skills.
2. Attention to detail, sound judgement, logical thinking, and proven ability to follow established scripts/consistency models, drive tasks to completion, meet deadlines in a fast-paced environment, and adapt to changing business environment with periodic supervision.
3. Strong computer skills, including MS Office and Google products (e.g. Word, Excel, Gmail) and other business software.
4. Understanding of information security frameworks (e.g. NIST 800-53, NIST CSF, ISO 27001).
5. Ambition, drive, clear vision and a great attitude
...",not sure,
Machine Learning Software Engineer,2025-06-03,https://jobright.ai/jobs/info/684743588094490ec27ef2b2?utm_source=1100&utm_campaign=ml,On Site,"San Diego, CA",Qualcomm,10000+,"Artificial Intelligence (AI),Generative AI",$141K-$211K /yr,"1. Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
2. Proven experience in machine learning, software engineering, MLOps, or a related role.
3. Proficiency in programming languages such as Python, Java, or C++.
4. Experience with machine learning frameworks and libraries (e.g., TensorFlow, PyTorch, scikit-learn).
5. Strong understanding of software development principles and best practices.
...",not sure,
AI Training Data Acquisition Analyst,2025-06-03,https://jobright.ai/jobs/info/683f8cb11a5b8bdaa64046ba?utm_source=1100&utm_campaign=ml,Hybrid,"Frisco, TX",McAfee,5001-10000,"Consumer Electronics,Enterprise Software",$63K-$104K /yr,"1. An interest in data science and willing to learn and apply new skills and tools.
2. Skills in organizing data and attention to detail.
3. Ability to work independently and as part of a team.
4. Excellent communication and presentation skills.
5. Experience with Python or similar programming language and experience with data manipulation.",not sure,
AI Training Data Acquisition Analyst,2025-06-03,https://jobright.ai/jobs/info/683f8cb11a5b8bdaa64046bb?utm_source=1100&utm_campaign=ml,Hybrid,"Frisco, TX",McAfee,5001-10000,"Consumer Electronics,Enterprise Software",$81K-$133K /yr,"1. An interest in data science and willing to learn and apply new skills and tools.
2. Skills in organizing data and attention to detail.
3. Ability to work independently and as part of a team.
4. Excellent communication and presentation skills.
5. Experience with Python or similar programming language and experience with data manipulation.",not sure,
Founding Forward Deployed AI Engineer,2025-06-03,https://jobright.ai/jobs/info/683f8533e2d083e32005554d?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",Fulcrum,11-50,"Artificial Intelligence (AI),Insurance",$125K-$145K /yr,"1. Strong technical experience: 1-2+ years of prior full-time industry experience in software development / solutions engineering, preferably with a focus on AI. Proficiency in one or more of Python, Typescript, Node, React, Next.js or similar languages
2. Strong customer-facing experience: 2+ years of professional experience in a role that involved building alongside customers (e.g., previous founding engineer roles, founder, forward deployed / solutions role at another top-tier company like Palantir, Scale AI)
3. Product mindset: You have a strong product mindset, can put yourselves in the shoes of a user and critically think through UX to ensure releases are well rounded
4. Ability to thrive in a fast-paced environment: Ability to collaborate efficiently in teams of technical and non-technical individuals, and comfortable working in a dynamic environment with evolving objectives and iteration with users
5. Excited to wear multiple hats: You’re excited to iterate and work with customers, do product and release management all while shipping features fast",not sure,
"Engineer, Machine Learning Software",2025-06-03,https://jobright.ai/jobs/info/683f4cc766a6181a9f58d3a3?utm_source=1100&utm_campaign=ml,On Site,"Mountain View, CA",Samsung Electronics America,10000+,Manufacturing,$194K-$204K /yr,"1. Master’s degree in Computer Science, Computer Engineering, a related field, or a foreign equivalent plus 1 year of post-baccalaureate experience in job offered or any engineering related job titles.
2. 1 year of experience in the following: (1) Production-grade machine learning solutions; (2) ML libraries including TensorFlow, PyTorch, Spark ML; (3) Object oriented programming with Python and GO; (4) Data structures and algorithms; (5) software testing including unit, integration, smoke, and canary testing; (6) debugging including reviewing error messages; (7) system design patterns; (8) Snowflake SQL, large-scale computing (Spark, PySpark), and AWS for Machine Learning model training; and (9) Deep learning.",no,
"Engineer, Machine Learning Software",2025-06-03,https://jobright.ai/jobs/info/683f1ea676202776dff8b20e?utm_source=1100&utm_campaign=ml,On Site,"Mountain View, CA",Samsung Electronics,10000+,"Consumer Electronics,Electronics",$194K-$204K /yr,"1. Master’s degree in Computer Science, Computer Engineering, a related field, or a foreign equivalent plus 1 year of post-baccalaureate experience in job offered or any engineering related job titles.
2. 1 year of experience in the following: (1) Production-grade machine learning solutions; (2) ML libraries including TensorFlow, PyTorch, Spark ML; (3) Object oriented programming with Python and GO; (4) Data structures and algorithms; (5) software testing including unit, integration, smoke, and canary testing; (6) debugging including reviewing error messages; (7) system design patterns; (8) Snowflake SQL, large-scale computing (Spark, PySpark), and AWS for Machine Learning model training; and (9) Deep learning.",no,
Postdoctoral Appointee - Physics-Aware Multimodal Deep Learning,2025-06-03,https://jobright.ai/jobs/info/68062b4a34cce3b94ea91cc9?utm_source=1100&utm_campaign=ml,On Site,"Lemont, IL",Argonne National Laboratory,1001-5000,"Energy,Security",$70758-$110379.55 /yr,"1. PhD in a relevant field completed in the past 5 years or soon to be completed.
2. Knowledge of x-ray/optical/electron physics, including diffraction, optics, detectors, scattering etc.
3. Experience with deep learning (DL) libraries such as Tensorflow, PyTorch, JAX etc.
4. Experience with physics-informed neural networks, automatic differentiation, neural ODEs, or other physics-aware DL techniques.
5. Skill in programming languages such as Python, C/C++, Go, Rust etc.
...",not sure,
AI Engineer,2025-06-03,https://jobright.ai/jobs/info/68198e858829fbc3d8c812ff?utm_source=1100&utm_campaign=ml,On Site,"Clarksburg, MD",Forterra,251-500,"Automotive,Autonomous Vehicles",$120000-$300000 /yr,"1. Strong foundation in AI/ML principles, neural networks, and modern generative model techniques (e.g., transformers, diffusion models, LLMs)
2. Proficiency in C++ and Python; CUDA experience preferred
3. Familiarity with machine learning frameworks such as PyTorch, TensorFlow, or JAX
4. Demonstrated creativity and curiosity—whether through research, side projects, or non-traditional problem solving
5. Comfort working in a fast-paced, highly technical, R&D-driven environment
...",not sure,
"Research Engineer, Embedded Contextual AI",2025-06-03,https://jobright.ai/jobs/info/683eecb4f6e9fb45f5110f3b?utm_source=1100&utm_campaign=ml,On Site,"Redmond, WA",Oculus VR,501-1000,"3D Technology,Art",$56-$173000 /hr,"1. Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Degree must be completed prior to joining Meta
2. 1+ years of experience training, deploying, and testing AI models in python
3. 1+ years of experience developing firmware for microcontrollers in C/C++",not sure,
"Machine Learning Engineer, Recommendations - USDS",2025-06-03,https://jobright.ai/jobs/info/683eecb4f6e9fb45f5110f34?utm_source=1100&utm_campaign=ml,Hybrid,"Mountain View, CA",TikTok,10000+,"Content Creators,Content Discovery",$119K-$177K /yr,"1. Bachelor's degree or higher in Computer Science or related fields.
2. Strong programming and problem-solving ability.
3. This role is open to new grads with some experience in applied machine learning, familiar with one or more of the algorithms such as Collaborative Filtering, Matrix Factorization, Factorization Machines, Word2vec, Logistic Regression, Gradient Boosting Trees, Deep Neural Networks, Wide and Deep etc.
4. Experience in Deep Learning Tools such as tensorflow/pytorch.
5. Experience with at least one programming language like C++/Python or equivalent.",not sure,
Machine Learning Engineer Graduate (Ads Measurement Signal and Privacy Technology) - 2025 Start (BS/MS),2025-06-03,https://jobright.ai/jobs/info/6826b577294475eb313b157b?utm_source=1100&utm_campaign=ml,On Site,"Seattle, WA",TikTok,10000+,"Content Creators,Content Discovery",$119K-$168K /yr,"1. Phd degree in Computer Science, Computer Engineering, or other relevant majors.
2. Solid programming skills, including but not limited to: Go, C/C++, Python. Familiar with basic data structure and algorithms.
3. Good analytical thinking capability. Have essential knowledge and skills in statistics.
4. Good theoretical grounding in the machine and deep learning concepts and techniques (CNN/RNN/LSTM, etc.).
5. Familiar with the architecture and implementation of at least one mainstream machine learning programming framework (TensorFlow/PyTorch/MXNet), familiar with its architecture and implementation mechanism.
...",not sure,yes
"Research Engineer, Embedded Contextual AI",2025-06-02,https://jobright.ai/jobs/info/683ea6a6b1f6e385d9e860ef?utm_source=1100&utm_campaign=ml,On Site,"Redmond, WA",Oculus VR,501-1000,"3D Technology,Art",$56-$56 /hr,"1. Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Degree must be completed prior to joining Meta
2. 1+ years of experience training, deploying, and testing AI models in python
3. 1+ years of experience developing firmware for microcontrollers in C/C++",not sure,
